지역,일시,강수량,평균 일일 공기 온도(도),일일최소 온도(도),일일최대 온도(도),Regosol,Cambisol,Fluvisol,Arenosols,Solonchak,Rendzina,Podzols,Lithosols,Gleysols,Phaeozems,Ferralsols,Luvisol,Histosols,Acrisols,Andosols,Outcrops
순천,2017-10-01,130.7,14.6,-0.5,28,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2018-10-01,178.1,12.6,1.7,23.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2019-05-01,117.7,17.4,2.6,30.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2017-05-01,45.7,17.6,5.5,32.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2017-04-01,73.8,13.4,-1.6,27.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2018-11-01,41.2,7.6,-4.3,21.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2018-04-01,121.1,12.9,-1.4,27.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2018-12-01,29.1,2.1,-9.6,17.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2019-03-01,42.9,7.5,-4,21,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2018-03-01,150,8,-4,23.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2017-11-01,3.4,6.4,-4.6,21.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2019-02-01,40.5,2.9,-8,15.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2017-02-01,39.3,1.6,-7.9,15.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2017-03-01,37.1,5.8,-5.8,19.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2017-12-01,20.8,0,-10.2,13.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2018-01-01,21.6,-1.7,-12.5,11.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2018-02-01,31.4,0.2,-12.5,16.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2017-01-01,12.5,0.5,-9.8,13.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순천,2019-01-01,12.1,1.2,-8.5,12,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-07-01,343.1,26.5,20.9,34.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-07-01,103.6,27.3,18.5,38.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-08-01,427.3,27.4,17.3,37.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-08-01,229.4,25.2,13.7,36.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-06-01,224.7,22.5,13,34.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-09-01,120.1,20.2,7.2,29.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-05-01,106.8,18.1,3.9,30.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-06-01,23.3,21.6,9.2,33.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-09-01,107.8,20,6.3,29.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-10-01,86.6,14.8,-1.7,28.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2019-05-01,84.7,17.6,2,30.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-10-01,125.5,12.1,1.2,25.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-05-01,41.8,17.8,5.9,31.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-04-01,181.7,13.2,-0.6,29.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-11-01,51,7.1,-3.6,21.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2019-04-01,87.4,11.7,-3.3,28.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-12-01,26.3,1,-11.9,18.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-04-01,65.5,12.9,-3.3,29.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-03-01,103.7,8.3,-4.8,23.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2019-03-01,38.3,6.8,-4.8,20.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-11-01,3.5,5.7,-4.6,20.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2019-02-01,39.6,1.8,-8.4,15.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-02-01,47.5,-0.2,-10.7,12.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-12-01,28.2,-0.6,-13,12.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-03-01,29,4.3,-7,18.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-01-01,31.5,-2.4,-16.2,11.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2018-02-01,21.1,-0.7,-15.6,15.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2017-01-01,17.5,-1.8,-14.8,12.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
순창군,2019-01-01,10,-0.6,-10.7,11.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
수원,2017-07-01,684.5,26.5,21.4,35.8,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-08-01,359.7,25.5,15.1,36.9,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-07-01,222.7,27.5,18.5,37.5,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-08-01,218.6,28.4,19,39.3,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-06-01,107,22.6,14,33.3,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-09-01,61.7,21.1,9.2,30.7,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-05-01,196.4,17.9,6.9,29.5,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-06-01,27.6,22.4,12.5,33.2,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-09-01,26.1,21.2,8.6,29.8,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-10-01,28.7,15.4,0.3,28.6,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2019-05-01,26.7,18.4,6.7,32.6,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-05-01,22.5,18.4,8.6,30.3,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-10-01,132.7,12.6,-0.2,25.6,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2019-04-01,43.6,11.7,-1.9,29.2,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-04-01,128.8,12.6,0,27.3,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-11-01,37.6,5.7,-6.1,20,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-11-01,78.1,7.7,-4.3,20.6,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-03-01,86,7.9,-6.2,23.2,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-04-01,52.5,13.2,1.8,28.1,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-12-01,24.1,-0.3,-13.2,13.4,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2019-03-01,39.6,6.6,-3.3,18.2,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-02-01,22.5,0,-9.8,13,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-03-01,9,5.7,-5.6,18.7,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2019-02-01,33.4,0.8,-9.5,14.8,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-12-01,38.5,-1.4,-11.5,9,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-02-01,29.1,-1.6,-14.6,11.1,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2017-01-01,19.4,-1.5,-13.6,11.9,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2018-01-01,7.9,-3.6,-16.8,8.9,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
수원,2019-01-01,0.5,-1.1,-10.7,9.2,0,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0
속초,2018-08-01,625,25.6,17.2,38.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-07-01,185.4,25,14.8,35.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-08-01,424.9,23.7,16.4,32.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-07-01,270.3,25.6,18.9,34.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-06-01,69.7,19.8,9.9,29.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-09-01,50.5,20.8,13.1,28.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-05-01,123.6,15.9,4.5,29.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-06-01,46.5,21.3,13.2,33.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-09-01,66.1,20,12.6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-10-01,135.4,14.5,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-05-01,25.2,18.7,9.3,34.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2019-05-01,5.7,19.8,6.5,34.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2019-04-01,80.9,11.9,1.3,25.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-10-01,257.6,13.5,0.3,23.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-04-01,46.8,14.8,2.6,30.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-04-01,141.7,13,2,32.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-11-01,207.4,9.2,-1.9,19.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-11-01,41.2,7.8,-4,20.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-03-01,55,8,-6.2,24.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-12-01,10.4,1.6,-11.4,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2019-03-01,44.4,8.2,-1.4,21.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-03-01,48.7,7,-2.8,18.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-02-01,3.2,3,-8.2,14.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-01-01,82.4,0.8,-11.2,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-02-01,54.4,-0.5,-13.2,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2017-12-01,9.9,0.7,-9.9,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2019-02-01,27.6,2.5,-7.3,15.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2018-01-01,3.9,-1.4,-16.2,11.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초,2019-01-01,8.7,1.7,-9,12.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
성산(북),2017-08-01,437.3,27.5,20.1,34.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-07-01,427.5,27.5,22.3,34.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-08-01,125,27.6,22.3,34.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-07-01,41.8,26.2,19.8,34.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-09-01,98.3,23.5,14.8,31.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-09-01,521.8,23.1,15.5,29.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-06-01,141.2,21.7,13.8,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-06-01,377.2,21.3,13.1,28.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-10-01,389.1,18.9,9,27.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-10-01,184.2,16.6,7.9,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-05-01,151.8,17.9,6.7,25.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2019-05-01,247.3,18.7,7.9,29.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-05-01,66.4,18.5,9.6,27.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-11-01,16.5,11.7,3,23.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-04-01,234.1,15,0.5,24.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-12-01,57.3,7.9,-1,22.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-04-01,106.7,15.1,5.5,28.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-11-01,45.9,13,3.8,21.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2019-04-01,132.5,13.9,1.2,22.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-03-01,179.5,10.6,1.7,20.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2019-03-01,133.5,10.2,-0.1,20.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-02-01,125.7,4.7,-3.8,15.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2019-02-01,77.4,7,-0.7,17.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-02-01,86.9,6,-3.8,17.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-01-01,55.6,6,-1.2,16.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2018-01-01,102.4,4,-3.7,15.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-03-01,60.4,9.1,-1.4,17.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2017-12-01,31.8,5.8,-1.4,16.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
성산(북),2019-01-01,16.2,5.8,-0.1,13,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서울,2018-08-01,202.6,28.8,20.2,39.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-07-01,621,26.9,21.9,35.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-07-01,185.6,27.8,17.7,38.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-08-01,297,25.9,16.1,35.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-06-01,171.5,23.1,16.3,32.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-09-01,68.5,21.5,10.8,30.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-05-01,222,18.2,6.9,29.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-09-01,35,22.1,11.2,31.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-06-01,66.6,23.3,14.5,34.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-10-01,26.5,16.4,2.5,29.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2019-05-01,37.8,19.4,8.4,33.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-10-01,120.5,13.1,0.7,25.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-05-01,16.1,19.5,10,30.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2019-04-01,47.3,12.1,0.3,28.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-04-01,130.3,13,0.1,26.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-03-01,49.5,8.1,-6.7,22.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-11-01,40.7,5.6,-6.6,18.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-11-01,79.1,7.8,-3.1,19.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-12-01,16.4,-0.6,-14.4,13.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-04-01,61.6,13.9,3.1,27.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2019-03-01,26.8,7.1,-1.7,17.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-02-01,11.1,-0.2,-9.3,12.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-03-01,7.9,6.3,-5.3,18.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2019-02-01,23.8,1,-10.2,14.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-12-01,34.8,-1.9,-12.3,8.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2017-01-01,14.9,-1.8,-12.6,11.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-02-01,29.6,-1.6,-13.4,10.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2018-01-01,8.5,-4,-17.8,8.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서울,2019-01-01,0,-0.9,-10.1,8.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-08-01,231.3,25.2,15.3,34.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-07-01,327.8,25.8,20.8,33,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-08-01,156.8,27.4,19.1,37.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-07-01,152.9,26.5,18.3,36.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-09-01,82.7,20.3,8.8,30,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-06-01,23.3,21.2,10.3,31.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-06-01,162.3,21.6,13.2,32.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-09-01,37.6,20.6,7.9,30.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-05-01,147.7,17.1,7.2,28.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-05-01,27.9,17.4,6.7,28.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2019-05-01,20.1,17.3,3.2,29.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-10-01,25.5,15,0.4,25.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-10-01,153.2,12.3,0.1,24.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-04-01,38.9,12,-1.3,25.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2019-04-01,43.9,11,-3.7,28.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-04-01,132.8,11.7,-1.9,25,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-11-01,73.9,7.4,-2.9,19.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-11-01,24.7,6.2,-4.7,20.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-12-01,26.8,0.6,-12.3,16.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-03-01,76.6,6.7,-7.2,20.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2019-03-01,43.7,5.8,-5.6,18.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-01-01,21.3,-1.2,-12.9,11,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-02-01,31.4,-0.4,-9.8,11,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-03-01,4.8,4.5,-6.4,17.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2019-02-01,30.2,0.4,-9.7,13.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2017-12-01,35.9,-0.4,-11,10.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-02-01,40.5,-1.7,-15.3,9.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2018-01-01,21,-3.2,-15.9,8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서산,2019-01-01,1.1,-1.1,-10.9,9.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
서귀포,2017-07-01,51.8,27.5,23.1,35.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-07-01,23.2,26.7,19.4,33.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-08-01,159.6,27.8,22.9,33.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-08-01,231.8,28.2,22.7,35.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-09-01,473.8,23.5,15.9,31.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-09-01,102.8,24.2,18.3,30.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-06-01,304.3,22,15.9,29.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-06-01,247.4,22.1,16.3,28.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-10-01,231.4,19.8,11.4,27.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-05-01,356.1,18.7,11,25.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-10-01,210.2,17.8,9.8,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-05-01,59.2,19.2,13.1,27.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2019-05-01,376.7,19.9,12.1,29.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-12-01,45.6,9.8,0.4,21.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-11-01,6.7,13.8,5.2,22.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-11-01,55.6,14.5,5.6,21.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-04-01,312,15.8,3.5,24.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-04-01,222.5,15.7,7.5,24.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2019-04-01,89.2,15,5.4,24.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-03-01,151.6,11.8,3.2,19.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2019-03-01,64.8,11.6,4.2,21.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2019-02-01,37.7,9.3,2.2,17.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2018-02-01,10.5,6.3,-2.6,16,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-01-01,49,7.5,0,17.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
서귀포,2017-02-01,81.8,7.9,-1.6,17.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
